timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2022/11/11 12:25:12.583, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.583, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.583, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.593, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.593, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.593, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.593, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.603, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.603, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.604, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.604, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.614, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.614, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.614, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.614, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.624, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.624, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.624, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.624, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.634, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.634, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.634, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.634, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.644, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.644, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.644, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.645, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.655, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.655, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.655, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.655, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.665, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.665, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.665, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.665, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.675, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.675, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.675, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.675, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.685, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.685, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.685, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.686, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.696, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.696, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.696, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.696, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.706, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.706, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.706, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.706, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.716, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.716, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.716, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.716, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.726, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.726, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.726, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.727, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.737, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.737, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.737, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.737, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.747, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.747, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.747, 2, 40960, 575, 17911, 22473
